,hidden_layer,Accuracy,Std
385,"(35, 35, 30)",0.9212121212121211,0.19544867268602542
386,"(35, 35, 40)",0.9090909090909091,0.2221854882402832
387,"(35, 35, 50)",0.890909090909091,0.27427172118750937
388,"(35, 35, 60)",0.9272727272727274,0.20854121859497277
389,"(35, 35, 70)",0.9272727272727274,0.19241827716833387
390,"(35, 35, 80)",0.9030303030303031,0.20783549332705753
391,"(35, 35, 90)",0.9393939393939394,0.19241827716833385
392,"(35, 40, 20)",0.890909090909091,0.249591033720897
393,"(35, 40, 30)",0.9090909090909091,0.26831446813549886
394,"(35, 40, 40)",0.890909090909091,0.2622219109428356
395,"(35, 40, 50)",0.9090909090909091,0.2742717211875093
396,"(35, 40, 60)",0.9272727272727274,0.16531129329679828
397,"(35, 40, 70)",0.9212121212121214,0.22611828007488038
398,"(35, 40, 80)",0.8787878787878789,0.283232035043586
399,"(35, 40, 90)",0.8848484848484849,0.2904036012293561
400,"(35, 45, 20)",0.9272727272727274,0.15522725424079628
401,"(35, 45, 30)",0.9030303030303031,0.23690691255384316
402,"(35, 45, 40)",0.9030303030303031,0.2806263491585509
403,"(35, 45, 50)",0.9090909090909093,0.23628592351052033
404,"(35, 45, 60)",0.896969696969697,0.2565577028911118
405,"(35, 45, 70)",0.8787878787878789,0.29986222731764806
406,"(35, 45, 80)",0.890909090909091,0.3076018797684732
407,"(35, 45, 90)",0.890909090909091,0.2801023032313053
408,"(35, 50, 20)",0.8848484848484849,0.2610988997398548
409,"(35, 50, 30)",0.9030303030303031,0.21547137981371126
410,"(35, 50, 40)",0.9090909090909091,0.22934409610211517
411,"(35, 50, 50)",0.8848484848484849,0.28478400301747225
412,"(35, 50, 60)",0.8787878787878788,0.25309833960995276
413,"(35, 50, 70)",0.9030303030303031,0.20783549332705753
414,"(35, 50, 80)",0.9030303030303031,0.2688614910644707
415,"(35, 50, 90)",0.9030303030303031,0.21547137981371126
416,"(35, 55, 20)",0.8727272727272727,0.26940740328355
417,"(35, 55, 30)",0.9030303030303031,0.3027877817405284
418,"(35, 55, 40)",0.9030303030303031,0.24363334839080947
419,"(35, 55, 50)",0.9151515151515152,0.23503902338988264
420,"(35, 55, 60)",0.9030303030303031,0.2299838298304276
421,"(35, 55, 70)",0.9030303030303031,0.2688614910644707
422,"(35, 55, 80)",0.8787878787878788,0.3206971286138898
423,"(35, 55, 90)",0.9151515151515153,0.18933938608258558
424,"(35, 60, 20)",0.9212121212121211,0.21134055483833566
425,"(35, 60, 30)",0.9151515151515152,0.24841092765962666
426,"(35, 60, 40)",0.9030303030303031,0.24363334839080947
427,"(35, 60, 50)",0.9030303030303031,0.21547137981371126
428,"(35, 60, 60)",0.9151515151515152,0.18933938608258555
