,hidden_layer,Accuracy,Std
175,"(25, 50, 90)",0.9090909090909093,0.19917183909278768
176,"(25, 55, 20)",0.9151515151515153,0.18060199303941016
177,"(25, 55, 30)",0.9393939393939394,0.1444409125795513
178,"(25, 55, 40)",0.9333333333333335,0.2412090756622109
179,"(25, 55, 50)",0.9272727272727272,0.23062178897503574
180,"(25, 55, 60)",0.9151515151515152,0.19769098703394047
181,"(25, 55, 70)",0.9151515151515152,0.19769098703394053
182,"(25, 55, 80)",0.9272727272727274,0.19241827716833387
183,"(25, 55, 90)",0.9454545454545454,0.13713586059375463
184,"(25, 60, 20)",0.9272727272727274,0.20854121859497277
185,"(25, 60, 30)",0.9212121212121214,0.1869969529762608
186,"(25, 60, 40)",0.9272727272727272,0.20064176190602243
187,"(25, 60, 50)",0.9696969696969698,0.11876313904403284
188,"(25, 60, 60)",0.9212121212121211,0.16882894881435298
189,"(25, 60, 70)",0.9393939393939394,0.15522725424079628
190,"(25, 60, 80)",0.9151515151515153,0.21341596195950316
191,"(25, 60, 90)",0.9515151515151515,0.14031317457927542
192,"(25, 65, 20)",0.9454545454545454,0.15896820664974548
193,"(25, 65, 30)",0.9272727272727274,0.19241827716833387
194,"(25, 65, 40)",0.9272727272727274,0.2085412185949728
195,"(25, 65, 50)",0.9636363636363636,0.10427060929748636
196,"(25, 65, 60)",0.9393939393939394,0.17481460729522372
197,"(25, 65, 70)",0.8909090909090908,0.2622219109428356
198,"(25, 65, 80)",0.9151515151515152,0.1617171401712283
199,"(25, 65, 90)",0.9454545454545454,0.12479551686044846
200,"(25, 70, 20)",0.9212121212121211,0.17814470856604933
201,"(25, 70, 30)",0.9090909090909091,0.20712736352284924
202,"(25, 70, 40)",0.9454545454545454,0.15896820664974542
203,"(25, 70, 50)",0.8909090909090908,0.21478842602023457
204,"(25, 70, 60)",0.890909090909091,0.31793641329949096
205,"(25, 70, 70)",0.9212121212121211,0.26556245212371693
206,"(25, 70, 80)",0.9333333333333335,0.19694638556693236
207,"(25, 70, 90)",0.9515151515151515,0.12827885144555587
208,"(25, 75, 20)",0.9212121212121211,0.2399877560390707
209,"(25, 75, 30)",0.9575757575757577,0.13054944986992734
210,"(25, 75, 40)",0.9030303030303031,0.22284577346485135
211,"(25, 75, 50)",0.9575757575757577,0.11751951169494128
212,"(25, 75, 60)",0.9575757575757575,0.11751951169494129
213,"(25, 75, 70)",0.9393939393939394,0.15522725424079634
214,"(25, 75, 80)",0.9151515151515152,0.17141982574219336
215,"(25, 75, 90)",0.9454545454545454,0.15896820664974542
216,"(25, 80, 20)",0.9090909090909093,0.19088503936998327
217,"(25, 80, 30)",0.9515151515151515,0.1617171401712283
218,"(25, 80, 40)",0.9515151515151515,0.18060199303941016
219,"(25, 80, 50)",0.9333333333333335,0.1797866299901979
220,"(25, 80, 60)",0.9454545454545454,0.09544251968499162
