,hidden_layer,Accuracy,Std
179,"(25, 55, 50)",0.9151515151515152,0.20570379089063204
180,"(25, 55, 60)",0.9272727272727274,0.19241827716833387
181,"(25, 55, 70)",0.9212121212121211,0.1954486726860255
182,"(25, 55, 80)",0.896969696969697,0.3027877817405284
183,"(25, 55, 90)",0.9090909090909091,0.24302954734258692
184,"(25, 60, 20)",0.9393939393939394,0.20854121859497277
185,"(25, 60, 30)",0.9333333333333335,0.1797866299901979
186,"(25, 60, 40)",0.9272727272727274,0.21615217575911524
187,"(25, 60, 50)",0.9454545454545454,0.13713586059375463
188,"(25, 60, 60)",0.9212121212121211,0.26556245212371693
189,"(25, 60, 70)",0.896969696969697,0.3183981948257866
190,"(25, 60, 80)",0.9212121212121211,0.22611828007488038
191,"(25, 60, 90)",0.9393939393939394,0.15522725424079628
192,"(25, 65, 20)",0.9393939393939394,0.1838272834921588
193,"(25, 65, 30)",0.9393939393939394,0.1838272834921588
194,"(25, 65, 40)",0.9090909090909091,0.2742717211875093
195,"(25, 65, 50)",0.8969696969696969,0.2436333483908095
196,"(25, 65, 60)",0.9272727272727274,0.17481460729522372
197,"(25, 65, 70)",0.8848484848484848,0.3170108322575036
198,"(25, 65, 80)",0.9272727272727274,0.20854121859497277
199,"(25, 65, 90)",0.9393939393939394,0.21615217575911524
200,"(25, 70, 20)",0.9212121212121214,0.17814470856604933
201,"(25, 70, 30)",0.9393939393939394,0.1327812260618584
202,"(25, 70, 40)",0.9393939393939394,0.16531129329679828
203,"(25, 70, 50)",0.8848484848484849,0.25483389141368046
204,"(25, 70, 60)",0.9272727272727274,0.18382728349215882
205,"(25, 70, 70)",0.9212121212121211,0.19544867268602545
206,"(25, 70, 80)",0.9030303030303031,0.20783549332705756
207,"(25, 70, 90)",0.9212121212121214,0.20354976513632322
208,"(25, 75, 20)",0.9272727272727272,0.1838272834921588
209,"(25, 75, 30)",0.9393939393939394,0.1838272834921588
210,"(25, 75, 40)",0.9393939393939394,0.1838272834921588
211,"(25, 75, 50)",0.9333333333333335,0.15042028661807103
212,"(25, 75, 60)",0.9151515151515153,0.18933938608258555
213,"(25, 75, 70)",0.9090909090909091,0.19917183909278766
214,"(25, 75, 80)",0.9151515151515152,0.2208589958580436
215,"(25, 75, 90)",0.9090909090909091,0.2622219109428356
216,"(25, 80, 20)",0.9212121212121214,0.20354976513632328
217,"(25, 80, 30)",0.9212121212121211,0.20354976513632322
218,"(25, 80, 40)",0.9454545454545454,0.1484539238050411
219,"(25, 80, 50)",0.8848484848484849,0.3644435485666159
220,"(25, 80, 60)",0.9454545454545454,0.23315617044450113
221,"(25, 80, 70)",0.896969696969697,0.22284577346485135
222,"(25, 80, 80)",0.9212121212121211,0.25940526738221453
223,"(25, 80, 90)",0.9090909090909091,0.26831446813549886
224,"(25, 85, 20)",0.9393939393939394,0.17481460729522372
225,"(25, 85, 30)",0.9272727272727274,0.20854121859497277
226,"(25, 85, 40)",0.9333333333333335,0.15042028661807094
227,"(25, 85, 50)",0.9272727272727272,0.2006417619060224
228,"(25, 85, 60)",0.9515151515151515,0.15139389087026414
229,"(25, 85, 70)",0.9090909090909091,0.22218548824028317
230,"(25, 85, 80)",0.9272727272727274,0.20064176190602243
231,"(25, 85, 90)",0.9212121212121214,0.17814470856604933
232,"(25, 90, 20)",0.9575757575757575,0.11751951169494128
233,"(25, 90, 30)",0.896969696969697,0.2565577028911118
234,"(25, 90, 40)",0.9212121212121211,0.2113405548383357
235,"(25, 90, 50)",0.9393939393939394,0.20064176190602243
236,"(25, 90, 60)",0.9333333333333335,0.20498829727621534
237,"(25, 90, 70)",0.9151515151515152,0.18933938608258558
238,"(25, 90, 80)",0.9333333333333335,0.17978662999019784
239,"(25, 90, 90)",0.9333333333333335,0.2127264093913242
240,"(30, 20, 20)",0.9090909090909091,0.18222177428330794
241,"(30, 20, 30)",0.896969696969697,0.2369069125538432
242,"(30, 20, 40)",0.8848484848484849,0.21341596195950316
243,"(30, 20, 50)",0.9272727272727274,0.23062178897503574
244,"(30, 20, 60)",0.9151515151515152,0.21341596195950316
245,"(30, 20, 70)",0.8727272727272727,0.25076558624942064
246,"(30, 20, 80)",0.9212121212121214,0.19544867268602548
247,"(30, 20, 90)",0.9030303030303031,0.21547137981371126
248,"(30, 25, 20)",0.9090909090909091,0.20712736352284924
249,"(30, 25, 30)",0.9151515151515153,0.2208589958580436
250,"(30, 25, 40)",0.9272727272727274,0.1327812260618584
251,"(30, 25, 50)",0.8606060606060606,0.26334013312000526
252,"(30, 25, 60)",0.9272727272727274,0.19241827716833387
253,"(30, 25, 70)",0.9151515151515152,0.1976909870339405
254,"(30, 25, 80)",0.8787878787878789,0.23998775603907072
255,"(30, 25, 90)",0.9090909090909091,0.19088503936998333
256,"(30, 30, 20)",0.8848484848484849,0.2418174223425455
257,"(30, 30, 30)",0.9151515151515153,0.18933938608258558
258,"(30, 30, 40)",0.9090909090909093,0.19088503936998327
259,"(30, 30, 50)",0.890909090909091,0.27427172118750937
260,"(30, 30, 60)",0.9151515151515153,0.205703790890632
261,"(30, 30, 70)",0.909090909090909,0.2559843888720349
262,"(30, 30, 80)",0.9333333333333332,0.19694638556693236
263,"(30, 30, 90)",0.9030303030303028,0.2501789992793975
264,"(30, 35, 20)",0.9090909090909091,0.19917183909278766
265,"(30, 35, 30)",0.9090909090909091,0.23628592351052033
266,"(30, 35, 40)",0.890909090909091,0.24959103372089697
267,"(30, 35, 50)",0.9272727272727274,0.15522725424079628
268,"(30, 35, 60)",0.9030303030303031,0.2806263491585509
269,"(30, 35, 70)",0.9090909090909091,0.26831446813549886
270,"(30, 35, 80)",0.9212121212121211,0.22611828007488044
271,"(30, 35, 90)",0.9151515151515152,0.18060199303941016
272,"(30, 40, 20)",0.896969696969697,0.26278161683247026
273,"(30, 40, 30)",0.9030303030303031,0.26278161683247026
274,"(30, 40, 40)",0.9515151515151515,0.16171714017122832
275,"(30, 40, 50)",0.890909090909091,0.22218548824028317
276,"(30, 40, 60)",0.9030303030303031,0.21547137981371126
277,"(30, 40, 70)",0.9151515151515152,0.19769098703394053
278,"(30, 40, 80)",0.9151515151515152,0.18933938608258558
279,"(30, 40, 90)",0.9090909090909091,0.22218548824028317
