,hidden_layer,Accuracy,Std,Time_train
202,"(80, 40, 60)",0.9151515151515152,0.11042949792902183,2.579392433166504
203,"(80, 40, 80)",0.9030303030303028,0.10773568990685563,2.6933882236480713
204,"(80, 50, 20)",0.9454545454545454,0.05554637206007078,2.4178314208984375
205,"(80, 50, 40)",0.9272727272727274,0.08740730364761187,2.805466413497925
206,"(80, 50, 60)",0.9090909090909091,0.12799219443601745,2.933811902999878
207,"(80, 50, 80)",0.9333333333333335,0.06963106238227912,2.7446887493133545
208,"(80, 60, 20)",0.9393939393939393,0.08740730364761186,3.021272659301758
209,"(80, 60, 40)",0.9090909090909091,0.1110927441201416,2.544065237045288
210,"(80, 60, 60)",0.9333333333333332,0.08989331499509895,2.9348647594451904
211,"(80, 60, 80)",0.896969696969697,0.1282788514455559,2.379838466644287
212,"(80, 70, 20)",0.9393939393939394,0.08740730364761186,3.0125622749328613
213,"(80, 70, 40)",0.9333333333333332,0.09847319278346621,3.0812487602233887
214,"(80, 70, 60)",0.9333333333333335,0.07521014330903547,3.265453338623047
215,"(80, 70, 80)",0.9333333333333335,0.07521014330903547,2.521333932876587
216,"(80, 80, 20)",0.9212121212121214,0.07422696190252055,4.312555551528931
217,"(80, 80, 40)",0.9515151515151515,0.09466969304129279,3.5294599533081055
218,"(80, 80, 60)",0.9090909090909091,0.09958591954639384,2.9394445419311523
219,"(80, 80, 80)",0.9212121212121214,0.10177488256816161,3.286595344543457
220,"(80, 90, 20)",0.9272727272727274,0.08740730364761184,5.0545570850372314
221,"(80, 90, 40)",0.9575757575757575,0.06527472493496368,3.4058969020843506
222,"(80, 90, 60)",0.9272727272727272,0.08740730364761186,3.580899953842163
223,"(80, 90, 80)",0.9333333333333335,0.09847319278346621,3.352152109146118
224,"(90, 20, 20)",0.9090909090909091,0.09544251968499164,1.9864420890808105
225,"(90, 20, 40)",0.9272727272727272,0.07222045628977565,2.3710007667541504
226,"(90, 20, 60)",0.9333333333333335,0.08528028654224418,1.747077465057373
227,"(90, 20, 80)",0.9272727272727274,0.10032088095301123,2.235018730163574
228,"(90, 30, 20)",0.9393939393939394,0.0663906130309292,2.368023633956909
229,"(90, 30, 40)",0.9393939393939394,0.05999693900976766,2.3876187801361084
230,"(90, 30, 60)",0.9151515151515152,0.07015658728963771,2.046231985092163
231,"(90, 30, 80)",0.896969696969697,0.1149919149152138,3.38790225982666
232,"(90, 40, 20)",0.9333333333333335,0.1063632046956621,2.208500862121582
233,"(90, 40, 40)",0.9393939393939394,0.08265564664839914,2.8645853996276855
234,"(90, 40, 60)",0.9090909090909091,0.12151477367129349,2.861344814300537
235,"(90, 40, 80)",0.9212121212121214,0.08441447440717646,2.406593084335327
236,"(90, 50, 20)",0.9333333333333335,0.09428090415820635,3.2141599655151367
237,"(90, 50, 40)",0.9393939393939394,0.0919136417460794,3.202702760696411
238,"(90, 50, 60)",0.9454545454545454,0.11305914003744019,3.116882801055908
239,"(90, 50, 80)",0.9272727272727274,0.10032088095301121,2.6895511150360107
240,"(90, 60, 20)",0.9212121212121214,0.10177488256816161,3.569941759109497
241,"(90, 60, 40)",0.9212121212121214,0.11305914003744019,3.296823501586914
242,"(90, 60, 60)",0.9575757575757575,0.09544251968499165,3.6337552070617676
243,"(90, 60, 80)",0.9151515151515152,0.10285189544531602,2.709588050842285
244,"(90, 70, 20)",0.9515151515151515,0.05749595745760688,3.5147764682769775
245,"(90, 70, 40)",0.9515151515151515,0.04997703788627467,4.288896083831787
246,"(90, 70, 60)",0.9393939393939394,0.08740730364761187,3.7279155254364014
247,"(90, 70, 80)",0.9454545454545454,0.11305914003744018,2.370602607727051
248,"(90, 80, 20)",0.9636363636363637,0.0658350332800013,3.353909730911255
249,"(90, 80, 40)",0.9393939393939394,0.0663906130309292,3.3311188220977783
250,"(90, 80, 60)",0.9272727272727274,0.08265564664839913,3.668104648590088
251,"(90, 80, 80)",0.9333333333333335,0.08528028654224415,3.6796340942382812
252,"(90, 90, 20)",0.9333333333333335,0.10249414863810766,3.804324150085449
253,"(90, 90, 40)",0.9515151515151515,0.057495957457606876,3.6108295917510986
254,"(90, 90, 60)",0.9575757575757575,0.058759755847470646,3.8663389682769775
255,"(90, 90, 80)",0.9333333333333335,0.08989331499509895,2.938084840774536
